# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
     746.833      197.700     3350.453     5892.074
     747.834      171.800     3351.742     5893.242
     748.835      147.900     3353.031     5893.887
     749.836      149.900     3353.805     5894.660
     750.836      182.900     3358.188     5896.078
     751.837      183.800     3359.992     5897.277
     752.839      205.700     3363.344     5899.598
     753.840      249.700     3369.531     5903.078
     754.841      236.700     3377.266     5906.848
     755.842      247.900     3382.680     5909.941
     756.843      233.700     3388.352     5913.680
     757.844      245.700     3395.055     5917.547
     758.845      233.700     3399.953     5921.543
     759.846      241.700     3404.852     5925.164
     760.848      238.700     3408.848     5928.320
     761.848      231.900     3412.715     5931.414
     762.849      239.700     3421.223     5935.152
     763.850      241.900     3427.668     5938.633
     764.851      247.700     3432.953     5942.922
     765.852      243.800     3440.172     5946.406
     766.853      250.700     3452.547     5949.891
     767.854      245.700     3456.930     5952.082
     768.855      226.900     3460.539     5953.113
     769.856      239.800     3464.664     5954.660
     770.857      168.800     3467.082     5957.094
     771.896      194.300     3470.707     5960.082
     772.898      187.700     3472.922     5960.082
     773.898      189.900     3474.531     5961.348
     774.900      181.800     3474.789     5961.348
     775.900      169.900     3474.789     5961.348
     776.901      167.800     3474.789     5961.348
     777.903      159.800     3475.820     5961.992
     778.904      165.800     3477.367     5963.539
     779.905      200.700     3479.945     5966.246
     780.906      240.700     3484.066     5969.344
     781.908      207.700     3485.871     5970.582
     782.909      211.700     3488.062     5972.727
     783.910      246.700     3491.414     5975.699
     784.912      230.700     3493.477     5978.020
     785.912      188.900     3495.023     5979.250
     786.914      177.800     3496.570     5980.680
     787.914      184.900     3498.117     5982.363
     788.915      166.800     3499.664     5983.785
     789.916      156.900     3501.211     5985.465
     790.916      165.900     3503.016     5987.270
     791.917      142.800     3504.305     5988.430
     792.919      132.800     3505.078     5989.203
     793.920      196.800     3508.945     5992.426
     794.921      180.800     3511.652     5994.293
     795.922      145.800     3512.941     5995.582
     796.924      177.800     3515.004     5997.520
     797.925      206.700     3518.195     6063.883
     798.926      232.900     3526.828     6067.305
     799.926      216.900     3532.500     6069.625
     800.927      191.800     3536.625     6071.172
     801.928      200.900     3539.719     6072.977
     802.929      233.700     3544.359     6076.457
     803.931      239.700     3551.320     6080.199
     804.932      239.700     3558.539     6082.777
     805.933      228.700     3563.438     6085.520
     806.934      246.700     3567.047     6089.266
     807.935      246.900     3572.719     6093.141
     808.936      250.700     3577.781     6096.574
     809.937      235.800     3583.066     6099.852
     810.938      243.700     3589.383     6103.266
     811.939      244.700     3596.859     6105.973
     812.940      210.900     3600.727     6107.777
     813.941      182.800     3602.016     6108.938
     814.942      223.800     3605.449     6110.883
     815.943      215.700     3608.801     6113.082
     816.944      254.900     3616.277     6116.438
     817.945      213.700     3620.949     6118.371
     818.946      252.700     3635.645     6122.109
     819.948      247.700     3644.023     6125.492
     820.949      254.700     3652.121     6136.289
     821.950      241.700     3658.555     6144.164
     822.951      239.900     3669.129     6207.781
     823.952      131.900     3669.258     6208.164
     824.953      173.800     3671.836     6208.164
     825.954      134.800     3671.836     6208.195
     826.956      126.800     3671.836     6208.227
     827.960      124.500     3671.836     6208.227
     828.961      124.800     3671.836     6208.266
     829.962      128.800     3671.836     6208.266
     830.964      124.800     3671.836     6208.266
     831.965      128.800     3671.836     6208.266
     832.966      127.800     3671.836     6208.266
     833.967      124.000     3671.836     6208.266
     834.968      126.900     3671.836     6208.266
     835.969      124.900     3671.836     6208.266
     836.969      130.000     3671.836     6208.266
     837.970      129.800     3671.836     6208.266
     838.972      129.800     3671.836     6208.266
     839.973      126.900     3671.836     6208.266
     840.974      123.800     3671.836     6208.266
     841.976      125.800     3671.836     6208.266
     842.976      125.900     3671.836     6208.266
     843.978      127.800     3671.836     6208.266
     844.978      125.900     3671.836     6208.266
     845.979      126.000     3671.836     6208.266
     846.980      125.800     3671.836     6208.266
     847.981      129.800     3671.836     6208.266
     848.982      128.800     3671.836     6208.266
     849.983      125.000     3671.836     6208.266
     850.984      128.900     3671.836     6208.266
     851.984      124.900     3671.836     6208.266
     852.986      129.800     3671.836     6208.266
     853.987      125.800     3671.836     6208.266
     854.988      128.900     3671.836     6208.266
     855.989      233.700     3674.414     6208.266
     856.991      247.700     3679.570     6208.266
     857.992      235.700     3682.980     6208.266
     858.992      245.900     3685.301     6209.043
     859.994      249.700     3689.426     6213.039
     860.995      236.700     3692.648     6215.809
     861.996      220.800     3695.742     6218.516
     862.996      225.900     3698.715     6221.188
     863.997      245.900     3703.227     6225.184
     865.001      244.800     3707.480     6229.535
     866.003      248.700     3711.863     6233.402
     867.004      248.700     3715.730     6236.820
     868.005      246.700     3720.887     6240.559
     869.007      250.700     3723.336     6242.379
     870.008      240.700     3728.750     6247.176
     871.008      241.900     3733.133     6250.656
     872.009      240.900     3739.320     6253.754
     873.010      212.700     3744.863     6256.289
     874.011      238.700     3749.504     6259.781
     875.012      219.900     3752.598     6262.102
     876.013      242.700     3756.980     6265.203
     877.013      228.900     3760.074     6267.406
     878.014      222.900     3763.684     6269.984
     879.015      214.700     3766.262     6271.918
     880.016      249.800     3774.023     6275.785
     881.016      245.900     3786.785     6278.949
     882.017      244.800     3792.512     6281.531
     883.018      197.700     3795.348     6282.367
     884.019      144.900     3795.348     6282.367
     885.020      170.800     3796.895     6282.754
     886.021      132.800     3796.895     6282.754
     887.021      135.000     3796.895     6282.754
     888.023      129.800     3796.895     6282.754
     889.024      129.900     3796.895     6282.754
     890.025      129.800     3796.895     6282.754
     891.026      134.800     3796.895     6282.754
     892.028      127.800     3796.895     6282.754
     893.029      129.800     3796.895     6282.887
     894.030      133.800     3796.902     6282.887
     895.031      126.900     3796.902     6282.926
     896.032      125.900     3796.902     6282.926
     897.033      166.800     3797.418     6283.184
     898.034      129.800     3797.418     6283.184
     899.035      127.900     3797.418     6283.184
     900.036      136.000     3797.418     6283.184
     901.037      133.800     3797.418     6283.184
     902.038      130.800     3797.418     6283.184
     903.040      131.800     3797.418     6283.184
     904.040      132.000     3797.418     6283.344
     905.041      126.900     3797.418     6283.344
     906.041      133.900     3797.676     6283.344
     907.043      127.800     3797.676     6283.344
     908.044      129.800     3797.676     6283.344
     909.044      132.000     3797.676     6283.344
     910.045      131.800     3797.676     6283.344
     911.046      129.000     3797.676     6283.344
     912.047      132.900     3797.676     6283.344
     913.048      134.800     3797.676     6283.344
     914.049      125.800     3797.676     6283.344
     915.050      136.800     3797.805     6283.695
     916.051      129.000     3797.805     6283.695
     917.052      125.900     3797.805     6283.695
     918.053      128.800     3797.805     6283.695
     919.053      135.000     3797.805     6283.695
     920.054      135.000     3797.805     6283.695
     921.054      127.900     3797.805     6283.695
     922.056      126.800     3797.812     6283.695
     923.056      136.900     3797.812     6283.695
     924.057      123.800     3797.812     6283.695
     925.058      158.000     3799.102     6284.082
     926.059      190.700     3801.164     6284.855
     927.060      233.800     3804.516     6286.660
     928.061      243.700     3808.934     6352.207
     929.062      236.900     3812.410     6302.312
     930.062      236.900     3818.055     6303.793
     931.063      241.700     3821.340     6303.793
     932.064      203.900     3821.887     6303.793
     933.064      186.900     3823.340     6303.793
     934.065      245.700     3826.812     6303.793
     935.067      231.700     3829.902     6303.793
     936.068      194.800     3830.680     6303.793
     937.068      224.900     3834.031     6306.176
     938.069      207.700     3837.254     6308.504
     939.071      235.700     3842.367     6312.344
     940.072      249.700     3846.977     6319.809
     941.072      234.900     3852.004     6326.012
     942.073      209.900     3855.102     6326.012
     943.074      201.700     3855.672     6390.012
     944.114      224.900     3858.246     6390.012
     945.116      196.800     3861.082     6390.012
     946.117      225.700     3865.195     6391.855
     947.118      212.800     3871.125     6394.953
     948.119      172.800     3873.188     6396.531
     949.120      161.900     3874.734     6398.164
     950.121      178.800     3878.602     6401.000
     951.122      225.900     3885.867     6404.867
     952.123      214.700     3892.441     6408.031
     953.124      219.800     3895.914     6410.469
     954.125      224.700     3902.102     6413.633
     955.126      169.800     3904.809     6415.242
     956.128      175.800     3907.902     6417.703
     957.129      180.800     3910.996     6420.023
     958.129      156.000     3913.832     6421.184
     959.130      165.800     3916.410     6423.117
     960.132      211.700     3921.824     6426.211
     961.133      180.800     3925.434     6428.531
     962.134      170.800     3928.012     6430.473
     963.135      189.900     3931.742     6432.711
     964.136      236.700     3941.152     6436.641
     965.136      227.900     3947.598     6439.875
     966.137      240.700     3954.043     6443.355
     967.138      242.900     3961.520     6446.836
     968.139      253.700     3968.223     6450.336
     969.140      251.800     3975.699     6453.816
     970.141      243.700     3981.113     6457.168
     971.142      246.900     3988.848     6460.711
     972.143      247.800     3996.324     6464.066
     973.144      255.700     4005.863     6467.812
     974.144      250.900     4011.277     6474.211
     975.146      258.700     4016.559     6481.688
     976.147      256.700     4022.270     6549.211
     977.148      219.800     4026.035     6548.930
     978.148      161.900     4027.066     6548.930
     979.149      154.800     4028.098     6548.930
     980.151      186.800     4029.902     6549.141
     981.152      221.700     4033.125     6549.203
     982.153      245.800     4038.281     6551.914
     983.154      244.700     4044.727     6555.395
     984.155      263.600     4050.398     6559.391
     985.156      237.800     4054.266     6562.742
     986.158      218.700     4058.133     6564.934
     987.159      230.700     4062.516     6568.543
     988.160      236.800     4068.445     6571.770
     989.161      201.800     4072.055     6574.094
     990.162      236.700     4076.180     6577.574
     991.163      216.700     4081.594     6580.281
     992.164      232.900     4088.039     6583.762
     993.165      250.800     4095.773     6587.629
     994.166      239.700     4105.055     6591.758
     995.167      240.800     4111.758     6595.945
     996.168      242.800     4117.172     6599.039
     997.169      251.700     4122.328     6602.391
     998.169      238.900     4131.867     6605.484
     999.171      211.700     4135.219     6606.902
    1000.172      211.800     4137.539     6608.836
    1001.172      238.900     4142.438     6611.930
    1002.173      260.700     4149.656     6615.930
    1003.175      256.700     4156.875     6619.926
    1004.176      243.700     4165.641     6624.051
    1005.177      243.700     4172.602     6628.051
    1006.178      232.900     4175.953     6630.246
    1007.178      242.800     4181.355     6634.492
    1008.180      232.700     4184.426     6636.609
    1009.181      252.700     4191.926     6706.891
    1010.182      246.700     4203.012     6706.891
    1011.183      242.900     4208.996     6709.082
    1012.223      242.200     4212.605     6711.664
    1013.224      243.900     4216.215     6714.379
    1014.225      247.700     4221.887     6716.570
    1015.226      210.800     4224.207     6717.605
    1016.227      176.800     4226.012     6718.379
    1017.228      155.900     4226.270     6718.766
    1018.229      150.800     4226.785     6719.227
    1019.229      155.000     4227.816     6719.613
    1020.231      184.800     4229.621     6720.258
    1021.232      163.800     4230.395     6721.031
    1022.233      162.800     4230.910     6721.418
    1023.234      212.700     4232.973     6722.836
    1024.235      175.900     4234.262     6723.609
    1025.236      162.800     4235.293     6723.867
    1026.237      139.800     4235.551     6723.996
    1027.237      122.000     4235.551     6723.996
    1028.239      134.800     4235.551     6723.996
    1029.240      127.900     4235.551     6723.996
    1030.241      131.800     4236.473     6725.754
    1031.242      135.800     4236.473     6725.754
    1032.244      132.800     4236.859     6726.582
    1033.244      131.000     4236.988     6726.613
    1034.245      132.800     4236.988     6726.715
    1035.247      134.800     4237.117     6726.715
    1036.248      173.800     4237.891     6727.105
    1037.249      168.800     4238.148     6727.492
    1038.250      204.700     4240.727     6728.137
    1039.252      253.700     4246.914     6730.848
    1040.252      251.900     4249.492     6731.883
    1041.252      121.000     4250.008     6732.270
    1042.254       72.900     4250.008     6732.270
    1043.255       85.900     4247.102     6727.777
    1044.256       83.900     4247.617     6728.785
    1045.257       84.900     4247.617     6728.785
    1046.258       84.900     4247.617     6728.914
    1047.259       84.900     4247.617     6728.914
    1048.260       85.900     4247.617     6728.914
    1049.261       84.900     4247.617     6728.914
    1050.262      100.900     4250.195     6729.172
    1051.264      173.800     4253.547     6730.332
    1052.265      208.700     4261.152     6732.453
    1053.266      207.700     4266.051     6735.203
    1054.267      153.800     4266.566     6735.977
    1055.268       89.000     4266.824     6735.977
    1056.269      125.800     4267.082     6736.363
    1057.270       95.900     4267.082     6736.363
    1058.272       87.900     4267.082     6736.363
    1059.272      115.000     4267.598     6736.754
    1060.272       84.900     4267.598     6736.754
    1061.273       88.000     4267.598     6736.754
    1062.274       85.900     4267.598     6736.816
    1063.276      126.800     4268.113     6737.207
    1064.277      158.800     4269.211     6737.855
    1065.280      268.300     4268.129     6736.281
    1066.281      266.600     4271.867     6739.453
    1067.282      251.800     4275.477     6742.984
    1068.284      256.600     4278.570     6745.695
    1069.284      265.900     4282.695     6749.207
    1070.285      253.700     4287.203     6753.074
    1071.287      276.600     4291.586     6756.945
    1072.288      212.800     4294.164     6758.105
    1073.289      212.700     4296.227     6759.652
    1074.291      204.700     4298.289     6761.070
    1075.292      217.700     4300.609     6763.004
    1076.293      232.700     4303.445     6765.781
    1077.295      194.700     4307.430     6768.484
    1078.296      210.700     4311.121     6771.836
    1079.297      244.700     4315.246     6775.316
    1080.298      246.700     4319.629     6778.707
    1081.300      261.700     4324.270     6782.574
    1082.301      231.700     4328.137     6785.668
    1083.301      229.900     4335.355     6787.992
    1084.303      242.700     4342.316     6790.699
    1085.304      254.700     4348.352     6795.547
    1086.305      212.700     4351.273     6800.051
    1087.307      202.700     4355.355     6800.113
    1088.308      190.800     4356.320     6864.113
    1089.309      208.700     4357.094     6864.113
    1090.310      264.700     4365.344     6868.625
    1091.312      262.600     4372.820     6872.492
    1092.312      262.900     4378.492     6875.586
    1093.314      255.700     4385.195     6878.938
    1094.315      247.700     4389.320     6881.648
    1095.316      239.800     4392.930     6883.453
    1096.317      241.700     4396.152     6885.836
    1097.317      216.900     4399.246     6888.188
    1098.319      243.700     4403.887     6890.766
    1099.320      214.800     4406.980     6892.699
    1100.321      214.700     4411.105     6894.633
    1101.322      185.800     4413.652     6896.180
    1102.323      239.900     4419.840     6899.402
    1103.324      261.800     4431.957     6903.398
    1104.325      248.700     4440.207     6905.590
    1105.326      220.700     4442.012     6906.941
    1106.328      238.700     4445.105     6909.133
    1107.328      204.900     4447.367     6975.066
    1108.329      190.900     4449.430     6977.000
    1109.329      173.900     4451.230     6978.160
    1110.330      193.800     4453.551     6980.094
    1111.332      177.800     4455.613     6981.641
    1112.332      238.900     4459.480     6984.613
    1113.332      218.900     4462.316     6987.324
    1114.333      203.900     4465.152     6989.516
    1115.334      219.700     4468.504     6992.480
    1116.335      239.700     4473.918     6995.961
    1117.336      241.900     4483.715     6999.316
    1118.337      236.800     4490.230     7002.023
    1119.338      215.700     4494.699     7002.781
    1120.340      224.700     4498.180     7004.504
    1121.340      250.900     4505.785     7007.668
    1122.341      242.700     4512.102     7010.656
    1123.342      242.700     4517.152     7014.137
    1124.343      255.900     4523.340     7082.137
    1125.344      247.700     4532.863     7084.527
    1126.345      234.700     4538.148     7088.180
    1127.346      197.700     4540.082     7089.938
    1128.348      233.700     4543.691     7092.645
    1129.349      246.700     4548.332     7095.613
    1130.350      261.700     4552.457     7099.480
    1131.351      246.900     4556.582     7102.512
    1132.352      246.700     4561.223     7105.992
    1133.353      243.700     4567.152     7108.316
    1134.354      218.700     4571.832     7109.199
    1135.355      253.700     4577.637     7112.418
    1136.356      255.900     4586.547     7115.918
    1137.356      264.900     4590.672     7119.406
    1138.357      246.700     4594.281     7121.410
    1139.358      252.700     4599.695     7124.891
    1140.360      263.600     4604.852     7128.449
    1141.361      257.800     4612.586     7131.801
    1142.362      252.700     4616.711     7135.418
    1143.362      219.900     4619.805     7138.383
    1144.363      163.900     4621.352     7139.543
    1145.364      109.900     4622.898     7141.289
    1146.364      105.000     4623.930     7142.195
    1147.364      110.000     4622.312     7140.629
    1148.366      103.900     4623.473     7141.660
    1149.367      131.800     4626.605     7144.785
    1150.368      140.900     4631.117     7148.918
    1151.369      172.800     4635.500     7152.914
    1152.369      200.900     4639.676     7156.781
    1153.371      209.700     4643.801     7159.750
    1154.372      227.700     4652.309     7163.492
    1155.373      227.700     4660.301     7167.953
    1156.373      233.900     4668.164     7171.691
    1157.375      227.700     4673.062     7175.566
    1158.376      229.700     4676.414     7179.176
    1159.377      231.700     4679.562     7181.668
    1160.379      164.800     4681.625     7183.781
    1161.380      129.800     4683.172     7185.328
    1162.381      122.800     4684.977     7186.879
    1163.382      128.800     4687.168     7189.051
    1164.384      133.900     4688.973     7190.598
    1165.384      138.000     4690.520     7192.156
    1166.385      151.800     4692.582     7193.965
    1167.385      184.900     4696.965     7196.285
    1168.387      115.900     4698.547     7196.672
    1169.388      114.900     4699.062     7197.059
    1170.389       93.900     4699.191     7197.098
    1171.390       98.900     4699.191     7197.098
    1172.391       97.900     4699.191     7197.098
    1173.392       95.900     4699.191     7197.098
    1174.393      133.800     4700.996     7197.871
    1175.395      124.800     4702.285     7198.645
    1176.396       98.900     4702.285     7198.645
    1177.397      129.800     4704.090     7199.422
    1178.398      179.900     4706.668     7201.098
    1179.399      100.900     4706.668     7201.230
    1180.400      103.900     4706.668     7201.293
    1181.401       96.900     4706.668     7201.293
    1182.402       98.900     4706.668     7201.293
    1183.403       97.900     4706.668     7201.293
    1184.404       99.900     4706.668     7201.293
    1185.405       97.900     4706.668     7201.293
    1186.406       96.900     4706.668     7201.293
    1187.407       98.900     4706.668     7201.293
    1188.448       98.000     4706.668     7201.293
    1189.448       96.900     4706.668     7201.293
    1190.449       98.000     4706.668     7201.293
    1191.449       98.000     4706.668     7201.293
    1192.450       98.900     4706.668     7201.293
    1193.450       97.000     4706.668     7201.293
    1194.450       99.000     4706.668     7201.293
    1195.451       96.900     4706.668     7201.293
    1196.452      150.900     4708.473     7202.457
    1197.454       95.900     4708.730     7202.457
    1198.455       98.900     4708.730     7202.457
    1199.456      128.900     4710.535     7203.102
    1200.457      138.800     4712.855     7204.004
    1201.459      169.800     4715.434     7205.938
    1202.460      218.700     4724.117     7209.418
    1203.461      193.700     4730.484     7277.168
    1204.462      173.800     4735.125     7277.168
    1205.464      153.800     4735.898     7277.684
    1206.464      133.000     4737.703     7279.230
    1207.464      129.000     4740.023     7281.164
    1208.465      101.900     4740.539     7282.094
    1209.467      115.800     4741.570     7282.738
    1210.468      100.900     4742.602     7283.703
    1211.468      111.900     4743.375     7284.605
    1212.469      112.000     4744.406     7285.703
    1213.470      112.900     4745.566     7286.734
    1214.470      116.900     4746.633     7287.762
    1215.471       92.000     4747.148     7288.277
    1216.472      105.900     4749.082     7290.902
    1217.472      116.000     4749.727     7291.418
    1218.474      106.900     4750.758     7292.449
    1219.474      111.000     4751.789     7293.617
    1220.475      100.900     4753.078     7294.648
    1221.476      109.900     4753.594     7295.164
    1222.477      108.900     4754.367     7296.195
    1223.478      111.900     4755.656     7297.227
    1224.479      112.000     4756.688     7298.391
    1225.480      112.900     4757.719     7299.297
    1226.480      110.000     4758.234     7299.812
    1227.481      107.900     4759.266     7300.973
    1228.482      100.900     4760.039     7301.875
    1229.484      111.900     4761.328     7302.906
    1230.485      107.900     4761.844     7303.422
    1231.486      124.800     4764.422     7306.129
    1232.487      172.800     4767.094     7307.625
    1233.488      253.900     4780.043     7313.105
    1234.489      271.600     4801.633     7316.727
    1235.491      265.600     4822.125     7383.758
    1236.492      260.700     4821.871     7322.910
    1237.493      268.600     4825.387     7326.262
    1238.494      260.700     4828.996     7329.613
    1239.535      265.300     4834.148     7333.223
    1240.536      267.800     4838.625     7336.316
    1241.537      257.700     4841.977     7339.289
    1242.537      264.900     4845.070     7341.090
    1243.538      222.900     4847.652     7343.023
    1244.538      149.900     4847.910     7343.023
    1245.539      134.800     4847.910     7343.023
    1246.540      138.900     4847.910     7343.062
    1247.542      164.800     4848.168     7343.449
    1248.543      134.800     4848.168     7343.449
    1249.544      160.900     4848.684     7343.836
    1250.544      211.900     4850.406     7343.809
    1251.544      192.900     4851.953     7345.145
    1252.546      234.700     4854.016     7346.305
    1253.546      268.900     4856.828     7347.406
    1254.546      259.900     4861.344     7351.434
    1255.547      253.900     4865.340     7354.879
    1256.548      194.800     4869.980     7358.746
    1257.549      188.800     4874.621     7363.133
    1258.550      185.800     4878.230     7366.871
    1259.552      114.900     4878.996     7367.492
    1260.552      108.900     4880.027     7368.523
    1261.554      114.900     4879.648     7368.801
    1262.555       97.900     4880.938     7369.961
    1263.556      100.900     4882.227     7371.121
    1264.557      106.900     4882.871     7371.637
    1265.558      105.900     4882.637     7372.668
    1266.560      111.900     4884.418     7373.102
    1267.561      118.800     4885.449     7374.133
    1268.562      102.900     4886.352     7374.781
    1269.564      112.800     4886.539     7375.941
    1270.564      106.900     4888.285     7376.777
    1271.565       92.000     4888.930     7377.574
    1272.566       99.900     4890.090     7378.871
    1273.566      111.000     4890.402     7379.059
    1274.567       85.900     4891.949     7380.512
    1275.568       97.000     4891.371     7381.027
    1276.568      113.000     4893.238     7381.703
    1277.569      113.900     4893.465     7382.773
    1278.571       98.900     4895.133     7383.781
    1279.572      107.900     4896.035     7384.684
    1280.573      103.900     4896.551     7385.199
    1281.573       85.000     4897.582     7386.230
    1282.574      112.000     4897.621     7386.215
    1283.575      104.900     4898.652     7387.117
    1284.576      113.900     4898.789     7388.289
    1285.576      113.000     4900.199     7388.637
    1286.576      114.000     4900.715     7389.152
    1287.578       92.900     4901.875     7390.473
    1288.579      112.900     4903.035     7391.445
    1289.580      111.900     4903.164     7391.434
    1290.581       97.900     4904.582     7392.996
    1291.582      114.900     4905.613     7394.027
    1292.584      113.900     4906.000     7394.277
    1293.585       94.900     4907.289     7395.648
    1294.586      112.900     4907.039     7396.680
    1295.586      108.900     4908.449     7397.062
    1296.587      106.900     4909.609     7398.230
    1297.588      101.900     4910.125     7398.273
    1298.589       85.900     4911.027     7399.383
    1299.589      110.000     4912.059     7400.414
    1300.590      106.900     4912.059     7400.336
    1301.590      112.000     4913.219     7401.238
    1302.591      103.000     4914.637     7402.863
    1303.592       95.900     4915.152     7403.379
    1304.592      101.900     4916.312     7404.547
    1305.593      107.900     4916.570     7405.000
    1306.594      109.900     4917.473     7406.031
    1307.596       99.900     4918.504     7406.863
    1308.597       96.900     4919.020     7407.508
    1309.598      112.900     4920.180     7408.684
    1310.598      112.000     4920.953     7409.293
    1311.599       85.900     4921.469     7409.809
    1312.600      107.000     4922.242     7410.879
    1313.601      101.900     4922.758     7410.918
    1314.603      110.900     4923.918     7412.223
    1315.604      111.900     4925.723     7414.020
    1316.604      115.000     4929.848     7416.434
    1317.606      175.800     4934.617     7420.176
    1318.607      204.700     4936.938     7421.750
    1319.608      212.800     4942.480     7425.387
    1320.608      200.900     4946.219     7426.648
    1321.609      226.900     4951.633     7431.082
    1322.610      225.700     4957.355     7434.609
    1323.611      226.800     4962.641     7438.293
    1324.612      230.800     4966.715     7440.918
    1325.613      231.700     4971.406     7444.789
    1326.614      230.700     4979.488     7513.672
    1327.616      231.700     4986.965     7517.742
    1328.617      227.700     4992.250     7521.418
    1329.619      225.700     4997.148     7526.070
    1330.620      231.700     5002.820     7530.008
    1331.620      216.900     5007.719     7533.102
    1332.621      228.900     5014.938     7536.711
    1333.621      199.900     5020.867     7539.418
    1334.623      227.700     5026.023     7542.773
    1335.624      176.800     5028.859     7545.094
    1336.625      227.700     5035.051     7548.961
    1337.625      203.900     5039.434     7551.930
    1338.627      203.700     5044.590     7555.410
    1339.628      177.800     5048.457     7557.738
    1340.629      180.800     5052.711     7560.770
    1341.630      173.800     5057.609     7563.477
    1342.631      206.900     5064.312     7566.828
    1343.632      190.800     5069.469     7569.668
    1344.633      237.700     5077.719     7573.414
    1345.634      190.700     5081.844     7575.734
    1346.635      148.000     5083.391     7576.902
    1347.636      147.800     5086.227     7578.328
    1348.637      218.700     5093.703     7582.066
    1349.638      208.700     5097.828     7584.773
    1350.639      222.700     5104.016     7587.809
    1351.640      209.900     5108.141     7589.980
    1352.640      191.900     5112.523     7592.883
    1353.641      205.900     5118.066     7596.109
    1354.642      221.700     5124.125     7599.871
    1355.643      249.700     5133.922     7603.738
    1356.644      236.900     5143.215     7670.605
    1357.644      239.900     5151.852     7675.469
    1358.645      238.700     5159.199     7678.875
    1359.646      212.900     5162.422     7681.328
    1360.646      170.900     5165.387     7683.781
    1361.647      173.800     5168.352     7686.816
    1362.648      236.900     5173.637     7690.688
    1363.648      211.900     5177.633     7692.922
    1364.649      224.700     5183.176     7697.133
    1365.651      233.700     5189.234     7700.043
    1366.652      230.800     5194.648     7704.375
    1367.653      196.700     5198.773     7707.418
    1368.654      193.900     5204.961     7711.180
    1369.655      189.800     5209.473     7714.406
    1370.656      227.800     5216.305     7717.355
    1371.656      203.900     5220.559     7720.895
    1372.657      192.900     5225.457     7722.848
    1373.657      159.900     5228.293     7725.445
    1374.658      178.800     5232.676     7728.602
    1375.660      211.700     5238.863     7731.754
    1376.661      220.700     5247.633     7734.727
    1377.662      228.700     5253.977     7737.594
    1378.664      239.700     5261.840     7742.145
    1379.665      247.800     5268.930     7745.348
    1380.666      231.700     5274.859     7748.828
    1381.667      215.700     5279.352     7752.055
    1382.668      222.900     5285.172     7756.055
    1383.669      239.700     5290.199     7760.184
    1384.670      221.700     5295.871     7764.191
    1385.671      186.900     5298.965     7766.512
    1386.672      199.800     5304.691     7768.047
    1387.672      191.900     5308.945     7770.520
    1388.674      205.700     5315.777     7772.973
    1389.674      160.900     5317.227     7773.480
    1390.675      149.800     5318.641     7774.777
    1391.676      225.900     5326.148     7841.484
    1392.677      214.800     5329.758     7843.684
    1393.678      221.700     5333.883     7846.777
    1394.678      166.900     5334.656     7846.934
    1395.679      172.800     5336.332     7848.824
    1396.680      152.900     5338.266     7850.516
    1397.681      181.800     5340.715     7852.434
    1398.682      212.800     5344.324     7856.000
    1399.683      163.800     5346.902     7857.418
    1400.684      219.900     5351.809     7860.062
    1401.685      230.700     5359.801     7863.543
    1402.686      286.800     5367.535     7867.578
    1403.687      197.700     5372.176     7869.898
    1404.688      163.900     5374.359     7870.102
    1405.689      223.700     5378.227     7873.535
    1406.690      217.900     5382.867     7877.129
    1407.691      197.700     5385.961     7879.293
    1408.692      180.900     5389.312     7881.613
    1409.693      184.700     5392.066     7883.934
    1410.694      189.900     5397.434     7885.672
    1411.695      220.700     5402.848     7889.098
    1412.696      224.800     5410.066     7891.832
    1413.697      211.800     5414.320     7894.645
    1414.698      244.700     5420.766     7898.125
    1415.698      212.900     5425.664     7900.453
    1416.699      194.800     5429.160     7902.320
    1417.701      198.700     5433.945     7903.660
    1418.702      193.700     5436.910     7906.055
    1419.704      175.800     5440.262     7907.543
    1420.705      237.700     5444.902     7911.023
    1421.705      217.900     5449.027     7913.605
    1422.707      214.700     5453.668     7915.926
    1423.708      212.800     5457.922     7918.387
    1424.709      236.700     5464.703     7921.531
    1425.711      250.700     5471.664     7925.012
    1426.712      209.700     5475.387     7926.633
    1427.713      190.800     5478.480     7928.836
    1428.713      205.900     5481.574     7931.613
    1429.715      196.700     5484.090     7933.324
    1430.716      229.700     5489.633     7937.090
    1431.717      236.800     5495.848     8004.965
    1432.718      253.700     5502.289     8008.629
    1433.718      255.900     5511.312     8012.340
    1434.719      254.900     5520.594     8017.094
    1435.720      237.700     5524.977     8020.059
    1436.721      198.700     5527.422     8021.934
    1437.722      228.700     5534.254     8025.801
    1438.723      253.800     5540.312     8029.730
    1439.724      251.900     5549.980     8033.898
    1440.725      247.700     5557.973     8037.523
    1441.726      254.900     5568.543     8042.242
    1442.727      247.700     5576.020     8045.723
    1443.728      208.800     5579.371     8047.270
    1444.729      233.800     5582.852     8049.168
    1445.729      235.900     5584.914     8050.754
    1446.731      247.700     5590.070     8054.105
    1447.732      246.700     5595.742     8057.977
    1448.733      231.700     5600.125     8060.426
    1449.734      190.700     5602.445     8062.359
    1450.736      170.800     5605.023     8064.562
    1451.737      179.800     5608.117     8066.883
    1452.738      209.700     5612.758     8069.977
    1453.739      222.800     5618.172     8072.168
    1454.740      233.900     5621.008     8074.539
    1455.741      198.700     5623.586     8076.734
    1456.742      190.800     5626.422     8079.441
    1457.743      191.800     5629.902     8082.312
